customer_id,first_name,last_name,email,phone,date_of_birth,gender,country,city,zip_code,registration_date,segment,age,age_group
CUST-C6F03A41,Elijah,Harris,user4512@email.com,+1-830-791-2670,1992-02-13,M,Germany,Cologne,22182,2022-04-21 11:42:40,High Value,34,25-34
CUST-E08FD1B3,Emma,Thomas,user4513@gmail.com,+1-373-963-9081,1992-09-21,OTHER,France,Marseille,58145,2020-01-09 00:26:36,Mid Value,33,25-34
CUST-0EBAB3CA,William,Harris,user4514@yahoo.com,+1-758-766-5448,1964-04-22,M,India,Bangalore,60698,2023-01-18 12:06:40,Churned,61,55+
CUST-06465B97,Linda,Miller,user4515@email.com,+1-513-495-2193,1995-03-23,M,India,Hyderabad,84648,2019-10-31 02:36:45,New Customer,30,25-34
CUST-0A2384E8,Amelia,Taylor,user4516@gmail.com,+1-663-376-8713,1965-10-03,M,India,Chennai,83862,2023-11-12 07:15:16,Mid Value,60,55+
CUST-478C8497,Charlotte,White,user4517@yahoo.com,+1-746-459-6742,1995-01-31,M,Japan,Osaka,21148,2020-05-22 20:55:36,New Customer,31,25-34
CUST-1D2D85E4,Michael,Jackson,user4518@email.com,+1-855-196-3298,1974-07-11,OTHER,India,Mumbai,52724,2024-11-29 05:25:50,High Value,51,45-54
CUST-9E4128B9,Robert,Miller,user4519@gmail.com,+1-978-104-9222,1974-05-31,OTHER,Japan,Sapporo,20857,2023-03-26 17:46:20,Churned,51,45-54
CUST-DB982483,Linda,Johnson,user4520@yahoo.com,+1-932-743-7708,1968-02-11,M,United Kingdom,Birmingham,18568,2022-05-12 19:14:55,New Customer,58,55+
CUST-389FB9F7,Noah,Thompson,user4521@email.com,+1-744-593-9386,1968-08-02,OTHER,United Kingdom,Glasgow,74912,2020-07-03 23:58:15,Low Value,57,55+
CUST-2BFC6753,Emma,White,user4522@gmail.com,+1-447-578-2647,1993-07-05,M,France,Nice,99341,2023-10-18 23:59:03,New Customer,32,25-34
CUST-DBFCAA82,Ava,Williams,user4523@yahoo.com,+1-789-483-4748,1973-10-23,F,France,Lyon,15864,2022-11-14 23:52:55,New Customer,52,45-54
CUST-81A4DDCD,Oliver,Wilson,user4524@email.com,+1-725-336-8725,1968-02-12,F,Germany,Berlin,38241,2022-02-04 00:03:20,Mid Value,58,55+
CUST-3E69EB78,Linda,Harris,user4525@gmail.com,+1-998-150-2168,1968-11-10,F,United Kingdom,Birmingham,74235,2020-01-07 02:05:01,High Value,57,55+
CUST-F8A312FE,William,Wilson,user4526@yahoo.com,+1-461-447-3832,1963-03-28,M,United Kingdom,Leeds,97431,2024-02-18 19:46:18,New Customer,62,55+
CUST-A483638B,Robert,Davis,user4527@email.com,+1-237-937-8026,1972-06-25,M,Japan,Nagoya,23452,2020-03-16 17:55:38,Mid Value,53,45-54
CUST-69ED33BB,David,Thomas,user4528@gmail.com,+1-877-418-9904,1996-03-09,F,India,Chennai,42083,2024-05-17 19:14:44,Churned,29,25-34
CUST-8A16487B,James,Thompson,user4529@yahoo.com,+1-957-877-3666,1977-08-03,OTHER,Australia,Perth,76202,2024-06-09 17:06:05,Mid Value,48,45-54
CUST-A5042EDB,Noah,Davis,user4530@email.com,+1-344-972-6530,1981-03-07,F,Germany,Hamburg,76798,2024-10-25 14:09:29,Churned,44,35-44
CUST-21242310,Amelia,Wilson,user4531@gmail.com,+1-833-977-1772,1994-09-23,OTHER,Australia,Adelaide,71007,2020-12-30 16:14:49,High Value,31,25-34
CUST-1CA5FCB0,Noah,Davis,user4532@yahoo.com,+1-870-904-5164,1973-10-02,OTHER,France,Nice,41026,2022-07-15 05:25:35,Low Value,52,45-54
CUST-AAE0FC77,Emma,Miller,user4533@email.com,+1-787-851-9664,1985-05-16,M,Canada,Vancouver,54266,2024-11-24 23:18:47,New Customer,40,35-44
CUST-4426A1E1,Robert,Garcia,user4534@gmail.com,+1-797-127-1790,1989-05-03,F,France,Paris,13644,2022-10-14 06:23:10,Churned,36,35-44
CUST-E60250FC,Michael,Garcia,user4535@yahoo.com,+1-951-641-3675,1976-08-03,M,Japan,Osaka,56547,2020-02-19 17:04:45,Churned,49,45-54
CUST-2EE298C5,John,Young,user4536@email.com,+1-866-355-5029,1984-05-26,OTHER,Australia,Adelaide,27865,2023-08-13 07:13:11,Low Value,41,35-44
CUST-869BB23C,Elijah,Thompson,user4537@gmail.com,+1-735-794-7508,1993-01-11,M,Australia,Sydney,17182,2019-01-17 06:56:16,High Value,33,25-34
CUST-E3FBD157,Emma,Garcia,user4538@yahoo.com,+1-914-857-4480,1986-10-13,F,Canada,Vancouver,73325,2019-05-24 17:11:30,High Value,39,35-44
CUST-599E0D5F,Emma,Jones,user4539@email.com,+1-658-133-2543,1988-07-05,F,United Kingdom,Leeds,46180,2019-01-04 19:01:18,High Value,37,35-44
CUST-E6CF629B,Barbara,Martin,user4540@gmail.com,+1-622-604-2388,2000-06-20,OTHER,Germany,Munich,28011,2021-07-19 01:53:06,New Customer,25,25-34
CUST-1AA58071,John,Walker,user4541@yahoo.com,+1-953-232-8829,1971-04-09,M,Germany,Cologne,97136,2022-03-10 01:19:44,Mid Value,54,45-54
CUST-1C1C37E9,Oliver,Williams,user4542@email.com,+1-471-805-9561,1986-12-14,M,Japan,Osaka,31524,2024-04-21 21:22:40,Churned,39,35-44
CUST-B77C1244,Sophia,Wilson,user4543@gmail.com,+1-391-830-9645,1982-11-12,OTHER,France,Lyon,41417,2021-12-20 14:03:42,High Value,43,35-44
CUST-8C704EB5,Oliver,Thomas,user4544@yahoo.com,+1-777-946-3865,1983-12-22,F,United Kingdom,Birmingham,47106,2022-07-31 03:04:02,Mid Value,42,35-44
CUST-11C71D72,Linda,Walker,user4545@email.com,+1-591-328-2394,1971-09-04,OTHER,France,Paris,99222,2024-09-06 07:45:54,High Value,54,45-54
CUST-A278572A,Charlotte,Johnson,user4546@gmail.com,+1-277-546-9156,1991-03-05,F,United States,Los Angeles,14411,2020-04-21 05:25:32,High Value,34,25-34
CUST-D626E9FF,Isabella,Taylor,user4547@yahoo.com,+1-725-350-3521,1961-12-12,OTHER,Germany,Cologne,48950,2024-11-15 16:01:58,New Customer,64,55+
CUST-260983D2,John,Davis,user4548@email.com,+1-425-165-8865,1968-07-02,M,Canada,Calgary,40284,2022-09-04 09:56:19,Low Value,57,55+
CUST-5C61A5A5,Isabella,Anderson,user4549@gmail.com,+1-768-610-9964,1974-04-21,M,France,Toulouse,59514,2023-04-23 08:55:41,New Customer,51,45-54
CUST-96FBE05F,Olivia,Miller,user4550@yahoo.com,+1-748-501-3857,1963-08-18,F,Japan,Osaka,80017,2023-09-13 23:12:33,Low Value,62,55+
CUST-A17E80B9,Emma,White,user4551@email.com,+1-882-528-1868,1963-01-31,F,United Kingdom,Birmingham,65902,2024-12-19 07:53:11,Mid Value,63,55+
CUST-05578746,John,Allen,user4552@gmail.com,+1-553-219-5574,1997-06-21,M,France,Toulouse,50567,2022-11-14 09:19:45,High Value,28,25-34
CUST-7F6A1EF2,David,Jackson,user4553@yahoo.com,+1-329-857-5980,1973-11-14,M,Germany,Cologne,95291,2023-03-29 07:50:16,Low Value,52,45-54
CUST-895C36CE,Michael,Brown,user4554@email.com,+1-725-240-2083,1978-09-29,M,India,Hyderabad,25984,2021-07-15 18:13:41,Churned,47,45-54
CUST-F18964ED,James,White,user4555@gmail.com,+1-922-138-9602,1962-03-01,OTHER,Australia,Melbourne,50674,2022-12-31 07:59:32,Churned,63,55+
CUST-2E830CBF,Robert,Harris,user4556@yahoo.com,+1-785-279-3972,1969-08-09,OTHER,Germany,Munich,98615,2023-12-23 17:57:40,Churned,56,55+
CUST-5CD27705,Mary,Miller,user4557@email.com,+1-676-193-9771,1994-11-05,M,United States,Phoenix,60067,2020-03-19 17:40:39,Low Value,31,25-34
CUST-6595E3CA,Emma,Harris,user4558@gmail.com,+1-457-397-6362,1989-02-04,M,India,Mumbai,24114,2024-05-14 19:13:46,Low Value,37,35-44
CUST-54E63D71,Amelia,Smith,user4559@yahoo.com,+1-306-948-9510,1983-02-17,M,Canada,Vancouver,34884,2021-12-07 09:35:09,New Customer,43,35-44
CUST-102FC72D,John,Walker,user4560@email.com,+1-463-467-6572,1987-08-26,F,United Kingdom,Leeds,85609,2022-12-29 21:01:57,Mid Value,38,35-44
CUST-448E4B57,Michael,Johnson,user4561@gmail.com,+1-769-728-7448,1965-12-23,M,Japan,Osaka,94030,2022-07-03 21:01:10,Churned,60,55+
CUST-F5C1B732,Linda,Thompson,user4562@yahoo.com,+1-350-307-9936,1978-09-18,OTHER,Canada,Montreal,53726,2022-06-23 19:41:51,Low Value,47,45-54
CUST-6DC3BBC8,David,Jones,user4563@email.com,+1-855-422-5587,1989-05-19,F,Canada,Calgary,42178,2022-02-23 06:36:52,Churned,36,35-44
CUST-1F8084AC,Elijah,Wilson,user4564@gmail.com,+1-702-536-7278,1996-03-16,F,United Kingdom,Leeds,39529,2023-08-16 21:49:08,New Customer,29,25-34
CUST-865D21FD,Elijah,Davis,user4565@yahoo.com,+1-429-605-6888,1977-11-02,F,Germany,Cologne,20782,2021-04-07 13:50:38,Mid Value,48,45-54
CUST-FB5768E2,Mary,Allen,user4566@email.com,+1-957-800-2454,1986-09-03,OTHER,Germany,Hamburg,92189,2019-12-30 04:56:59,Mid Value,39,35-44
CUST-5473AF9B,Robert,Walker,user4567@gmail.com,+1-389-509-6056,1999-08-14,OTHER,Germany,Frankfurt,31635,2023-09-15 15:15:39,Churned,26,25-34
CUST-7C95AF63,Elijah,Jones,user4568@yahoo.com,+1-957-199-2755,1966-01-18,F,Germany,Berlin,85100,2022-04-30 13:53:26,High Value,60,55+
CUST-BE012212,Isabella,Smith,user4569@email.com,+1-794-901-5990,1972-09-30,F,India,Chennai,74402,2021-12-05 05:53:00,High Value,53,45-54
CUST-0DE612A4,Patricia,Wilson,user4570@gmail.com,+1-283-179-7560,1984-12-05,M,India,Delhi,90284,2024-05-12 05:32:12,New Customer,41,35-44
CUST-076FFC11,William,Jackson,user4571@yahoo.com,+1-945-684-7204,1983-03-10,OTHER,Canada,Montreal,91637,2019-09-08 20:27:34,High Value,42,35-44
CUST-8A9E8B97,Michael,Walker,user4572@email.com,+1-545-257-8500,2001-07-21,F,United States,Houston,72978,2021-07-21 09:34:57,High Value,24,18-24
CUST-BC0444DD,Michael,Thompson,user4573@gmail.com,+1-433-990-8244,1963-02-10,F,France,Nice,10296,2019-02-13 11:35:41,New Customer,63,55+
CUST-65C9AF06,Oliver,Miller,user4574@yahoo.com,+1-540-901-6673,1974-04-04,F,United Kingdom,Glasgow,67172,2023-12-06 13:43:44,Low Value,51,45-54
CUST-E0D9A23C,Isabella,Anderson,user4575@email.com,+1-528-221-1839,1991-11-13,M,Canada,Montreal,53092,2021-03-02 14:18:39,Low Value,34,25-34
CUST-2A9B9F46,Jennifer,Thompson,user4576@gmail.com,+1-836-777-9529,1960-07-08,OTHER,India,Hyderabad,34561,2024-11-06 23:09:09,Low Value,65,55+
CUST-0EA0DC8C,Patricia,Harris,user4577@yahoo.com,+1-556-685-3914,1997-12-03,M,Germany,Hamburg,84620,2023-12-31 12:24:38,Mid Value,28,25-34
CUST-E8CE8EB2,Patricia,Thompson,user4578@email.com,+1-769-701-7451,2003-07-31,M,India,Chennai,29662,2022-09-25 21:37:10,High Value,22,18-24
CUST-AEB435C0,James,Thomas,user4579@gmail.com,+1-852-589-2250,1961-09-08,M,Australia,Melbourne,41231,2024-06-30 19:45:36,Churned,64,55+
CUST-A89182B8,Patricia,Williams,user4580@yahoo.com,+1-931-617-1829,2003-08-30,F,Germany,Frankfurt,96888,2022-05-06 10:47:42,Low Value,22,18-24
CUST-D6C6AAC5,Sophia,Wilson,user4581@email.com,+1-922-928-3171,1973-11-11,F,United States,Phoenix,93580,2019-09-22 03:05:16,Low Value,52,45-54
CUST-6E3C2516,John,Jones,user4582@gmail.com,+1-412-982-8810,1960-12-12,M,United States,Phoenix,92118,2023-12-13 21:04:13,Low Value,65,55+
CUST-FCED9224,Elijah,Young,user4583@yahoo.com,+1-886-497-8583,1963-12-13,OTHER,Australia,Brisbane,30966,2020-03-15 12:24:29,High Value,62,55+
CUST-5927C5C1,James,Walker,user4584@email.com,+1-880-346-8945,1994-05-19,F,Australia,Melbourne,84085,2023-01-07 11:53:48,Mid Value,31,25-34
CUST-022D01CB,Linda,Anderson,user4585@gmail.com,+1-537-893-1282,1980-05-02,M,United Kingdom,Leeds,65733,2024-04-26 19:47:30,Low Value,45,45-54
CUST-C71CDF07,Patricia,Brown,user4586@yahoo.com,+1-998-336-3717,1963-03-02,M,Canada,Montreal,40666,2021-09-16 22:38:36,New Customer,62,55+
CUST-A73BCB84,Noah,Anderson,user4587@email.com,+1-532-259-1856,1971-03-04,M,Japan,Osaka,36074,2020-06-16 04:05:04,High Value,54,45-54
CUST-CBF1B942,Mary,Martin,user4588@gmail.com,+1-314-282-8873,1993-04-26,M,Australia,Perth,25105,2024-04-16 12:35:12,High Value,32,25-34
CUST-6A02FA2D,Amelia,Allen,user4589@yahoo.com,+1-372-555-3287,1966-09-06,M,United States,Chicago,96560,2022-12-02 15:50:12,Low Value,59,55+
CUST-9AD773A2,Jennifer,Walker,user4590@email.com,+1-394-938-1005,1971-10-08,OTHER,Australia,Brisbane,80885,2021-11-21 11:03:44,High Value,54,45-54
CUST-6FB6DC14,David,Garcia,user4591@gmail.com,+1-219-991-3322,1965-06-23,M,United Kingdom,Glasgow,19286,2023-05-05 08:44:51,Mid Value,60,55+
CUST-24ECFF72,Sophia,Jones,user4592@yahoo.com,+1-283-458-6450,1982-02-03,M,Germany,Cologne,95847,2019-09-30 21:07:34,Churned,44,35-44
CUST-14DD11A4,Michael,Walker,user4593@email.com,+1-586-167-9762,1960-09-18,OTHER,Germany,Berlin,74107,2024-12-21 03:59:29,Churned,65,55+
CUST-539DCAAD,John,White,user4594@gmail.com,+1-803-714-7042,1964-07-27,M,France,Nice,96088,2020-01-12 12:54:56,Mid Value,61,55+
CUST-55C7CE50,Oliver,Garcia,user4595@yahoo.com,+1-974-743-8559,1960-12-24,M,Germany,Hamburg,29322,2020-08-30 06:37:12,Mid Value,65,55+
CUST-30947080,Robert,Jones,user4596@email.com,+1-573-566-4733,1999-05-13,M,Japan,Sapporo,32264,2020-01-06 04:16:30,High Value,26,25-34
CUST-7FB38E65,Emma,White,user4597@gmail.com,+1-957-582-1298,1987-08-05,F,Australia,Brisbane,36610,2021-07-04 03:35:07,Mid Value,38,35-44
CUST-55261345,Ava,Wilson,user4598@yahoo.com,+1-207-401-5173,1976-08-08,OTHER,Australia,Adelaide,30872,2023-02-03 03:35:16,High Value,49,45-54
CUST-AC7079ED,Mary,Wilson,user4599@email.com,+1-267-778-9507,1963-01-15,M,United Kingdom,Birmingham,66120,2022-11-24 22:19:39,Mid Value,63,55+
CUST-D4A80012,Linda,Allen,user4600@gmail.com,+1-235-450-4570,1989-04-12,F,Australia,Sydney,56638,2024-01-30 22:43:25,New Customer,36,35-44
CUST-04B245DF,Ava,Williams,user4601@yahoo.com,+1-806-404-5503,1988-04-19,F,France,Lyon,75802,2021-01-03 10:20:07,High Value,37,35-44
CUST-E861A582,Amelia,Anderson,user4602@email.com,+1-405-382-6325,1975-07-29,OTHER,Australia,Perth,56649,2022-07-14 20:59:15,New Customer,50,45-54
CUST-A63E2502,Barbara,Jackson,user4603@gmail.com,+1-663-589-9395,1980-12-28,M,Canada,Calgary,92450,2024-08-01 13:32:29,Mid Value,45,45-54
CUST-D51117DB,Ava,Harris,user4604@yahoo.com,+1-677-627-6028,1968-07-22,F,Germany,Cologne,51230,2023-12-08 10:41:22,New Customer,57,55+
CUST-621E1E14,Linda,Johnson,user4605@email.com,+1-961-869-2136,1975-06-13,OTHER,Canada,Montreal,94902,2022-10-31 07:31:25,Mid Value,50,45-54
CUST-BDB63CD1,Oliver,Allen,user4606@gmail.com,+1-202-285-5059,1964-02-07,M,Japan,Nagoya,41772,2024-05-18 09:10:10,Churned,62,55+
CUST-699B8B0E,David,Anderson,user4607@yahoo.com,+1-407-650-9699,1975-02-08,F,Japan,Osaka,29881,2019-10-16 07:15:21,Churned,51,45-54
CUST-0821F33F,Elijah,Johnson,user4608@email.com,+1-279-663-2172,1981-01-09,OTHER,India,Mumbai,12061,2020-05-09 07:04:16,High Value,45,45-54
CUST-02E82BD4,Charlotte,Walker,user4609@gmail.com,+1-648-930-6808,1983-10-12,F,United States,Phoenix,42268,2024-11-21 17:26:23,New Customer,42,35-44
CUST-45E218C0,Liam,Walker,user4610@yahoo.com,+1-547-402-5348,1982-11-12,OTHER,Japan,Nagoya,40931,2021-07-14 18:00:57,Churned,43,35-44
CUST-825C6081,Mary,Allen,user4611@email.com,+1-798-613-6098,1964-04-16,F,India,Delhi,72564,2022-07-11 22:32:12,High Value,61,55+
CUST-4DE44BD2,David,Miller,user4612@gmail.com,+1-532-838-1314,1971-10-26,F,United States,Phoenix,24544,2021-06-25 04:44:06,Churned,54,45-54
CUST-9681524A,David,Harris,user4613@yahoo.com,+1-428-598-3150,1975-10-22,F,Australia,Perth,68199,2020-09-02 14:49:09,High Value,50,45-54
CUST-85B19003,Barbara,Garcia,user4614@email.com,+1-928-450-9980,1975-10-31,M,Japan,Sapporo,71456,2022-09-25 14:13:09,Mid Value,50,45-54
CUST-5C62E724,Isabella,Williams,user4615@gmail.com,+1-763-240-5919,1972-03-20,F,Japan,Yokohama,39775,2022-10-11 08:07:41,Mid Value,53,45-54
CUST-002A9EAA,Emma,Jones,user4616@yahoo.com,+1-751-106-9186,1970-06-23,M,Canada,Calgary,96930,2022-11-24 10:38:13,High Value,55,55+
CUST-88B2F936,Liam,Thomas,user4617@email.com,+1-804-195-7902,1983-03-08,F,United Kingdom,Birmingham,35098,2021-03-26 01:51:48,Churned,42,35-44
CUST-E9A39A11,John,Thompson,user4618@gmail.com,+1-294-206-1318,1991-06-20,M,Japan,Sapporo,14206,2019-09-26 22:32:21,Mid Value,34,25-34
CUST-A037A440,Sophia,Walker,user4619@yahoo.com,+1-230-282-2460,1984-08-20,M,United States,Houston,33103,2019-07-05 10:59:47,New Customer,41,35-44
CUST-7DB26491,Jennifer,Garcia,user4620@email.com,+1-774-337-8305,1980-05-21,F,Canada,Toronto,85891,2023-07-19 01:28:41,Mid Value,45,45-54
CUST-C4553987,Noah,Brown,user4621@gmail.com,+1-822-970-8091,1960-07-14,OTHER,India,Chennai,19632,2022-05-25 23:57:59,Churned,65,55+
CUST-E4CE18B7,Jennifer,Walker,user4622@yahoo.com,+1-653-771-5246,1993-10-08,OTHER,India,Bangalore,91900,2022-10-23 22:37:05,Churned,32,25-34
CUST-B71C2E6C,Charlotte,Davis,user4623@email.com,+1-978-115-1824,1987-08-24,M,United Kingdom,Birmingham,73912,2020-12-02 04:23:41,High Value,38,35-44
CUST-2E93AB5F,Ava,Taylor,user4624@gmail.com,+1-619-967-9031,1984-05-26,M,Canada,Calgary,51796,2021-07-21 12:14:10,Mid Value,41,35-44
CUST-86C5D771,Oliver,Williams,user4625@yahoo.com,+1-513-374-3668,2001-02-03,M,United States,New York,30832,2024-09-19 22:03:43,High Value,25,25-34
CUST-17D46133,Liam,Thompson,user4626@email.com,+1-972-230-5846,2002-11-28,M,United States,Houston,78207,2021-11-25 23:55:00,Churned,23,18-24
CUST-BA5CC424,Mary,Garcia,user4627@gmail.com,+1-268-792-8885,1995-05-24,M,France,Paris,26839,2021-10-26 07:52:45,Mid Value,30,25-34
CUST-DBF771F9,Jennifer,Jones,user4628@yahoo.com,+1-209-674-7462,1989-01-18,OTHER,France,Marseille,76549,2020-05-17 15:57:30,Low Value,37,35-44
CUST-B9459F5B,Olivia,Smith,user4629@email.com,+1-541-654-2621,1992-02-07,M,United Kingdom,Glasgow,51192,2020-03-06 13:36:14,Mid Value,34,25-34
CUST-3C544DC2,Emma,Davis,user4630@gmail.com,+1-930-488-9745,1967-05-15,F,Japan,Sapporo,65465,2024-10-29 00:42:44,Low Value,58,55+
CUST-145CF92A,Charlotte,Martin,user4631@yahoo.com,+1-689-163-9641,1973-02-05,F,France,Nice,57744,2024-07-31 12:04:19,Low Value,53,45-54
CUST-310841DF,David,Young,user4632@email.com,+1-393-153-4231,1989-05-17,OTHER,United States,Houston,18091,2022-08-07 22:47:32,Low Value,36,35-44
CUST-211F4763,Elijah,Johnson,user4633@gmail.com,+1-499-685-1223,1965-12-16,M,Australia,Adelaide,33179,2021-08-06 12:28:46,Mid Value,60,55+
CUST-F16BDE0F,Emma,Young,user4634@yahoo.com,+1-443-497-7264,1987-04-30,OTHER,France,Lyon,98166,2021-06-02 20:06:01,High Value,38,35-44
CUST-BADBF17E,Emma,Davis,user4635@email.com,+1-737-552-7616,1974-04-11,M,Japan,Sapporo,78551,2024-01-21 13:43:25,New Customer,51,45-54
CUST-43B57500,William,Allen,user4636@gmail.com,+1-429-796-8700,1980-08-10,M,Japan,Osaka,33713,2021-05-31 13:45:19,High Value,45,45-54
CUST-1810E578,Liam,Miller,user4637@yahoo.com,+1-649-319-4904,2002-07-20,F,Canada,Toronto,33907,2019-02-09 10:35:11,New Customer,23,18-24
CUST-DACE849C,Noah,Martin,user4638@email.com,+1-281-405-9624,1970-06-05,F,India,Hyderabad,62095,2021-08-12 17:11:45,Churned,55,55+
CUST-BA8ABC31,John,Walker,user4639@gmail.com,+1-473-484-7025,1995-06-08,M,India,Chennai,96588,2019-04-17 13:48:27,Mid Value,30,25-34
CUST-124905AC,Robert,White,user4640@yahoo.com,+1-635-409-1156,2000-03-13,M,Canada,Calgary,45004,2023-08-29 15:49:07,Churned,25,25-34
CUST-B13AE7EE,Michael,Garcia,user4641@email.com,+1-861-162-7983,2000-05-26,M,United States,New York,50304,2022-08-18 21:12:22,New Customer,25,25-34
CUST-C2691324,Ava,Anderson,user4642@gmail.com,+1-369-454-3973,1973-01-27,OTHER,United States,Chicago,39669,2023-07-28 08:27:04,New Customer,53,45-54
CUST-D221705E,William,Anderson,user4643@yahoo.com,+1-671-848-1128,1972-08-12,F,France,Toulouse,83909,2024-06-21 16:04:49,Churned,53,45-54
CUST-262D775E,John,White,user4644@email.com,+1-993-626-7304,1964-05-21,M,Canada,Calgary,88268,2019-07-08 13:39:36,High Value,61,55+
CUST-E6114ED2,Robert,Wilson,user4645@gmail.com,+1-982-564-2291,1995-02-16,M,Japan,Sapporo,56918,2020-02-06 10:38:48,New Customer,31,25-34
CUST-30DDC9BE,David,Martin,user4646@yahoo.com,+1-962-440-6816,1983-09-06,M,Japan,Sapporo,98018,2020-02-29 23:03:57,Low Value,42,35-44
CUST-7DD1FCA1,Sophia,Harris,user4647@email.com,+1-698-141-1261,1970-09-15,M,Canada,Ottawa,45813,2023-08-22 16:25:42,Low Value,55,55+
CUST-4A805761,Olivia,Taylor,user4648@gmail.com,+1-256-424-9814,1989-04-13,M,Australia,Melbourne,50731,2020-07-09 20:58:26,Mid Value,36,35-44
CUST-EF6EF8FC,Patricia,Wilson,user4649@yahoo.com,+1-432-152-1572,1984-06-14,F,Germany,Berlin,62512,2023-05-05 03:08:05,High Value,41,35-44
CUST-928ACAC3,Sophia,Martin,user4650@email.com,+1-907-257-5100,1989-02-11,M,France,Paris,28069,2021-07-16 01:15:45,Mid Value,37,35-44
CUST-05B4138B,Sophia,Williams,user4651@gmail.com,+1-857-669-2299,1977-06-28,F,Germany,Cologne,84949,2022-12-20 19:28:45,Mid Value,48,45-54
CUST-C1722DFE,David,Young,user4652@yahoo.com,+1-747-451-2852,2002-09-03,M,Canada,Toronto,10139,2020-01-28 07:29:03,High Value,23,18-24
CUST-A40842AF,Linda,Garcia,user4653@email.com,+1-703-421-4073,1975-01-02,F,United Kingdom,Glasgow,72106,2021-09-22 07:35:11,Low Value,51,45-54
CUST-AEE87B96,Jennifer,Davis,user4654@gmail.com,+1-734-960-8164,1982-03-01,M,France,Marseille,32532,2023-11-10 09:35:33,New Customer,43,35-44
CUST-224DBF3F,Isabella,White,user4655@yahoo.com,+1-694-577-6931,2002-11-14,F,Canada,Calgary,28150,2020-01-06 05:43:13,High Value,23,18-24
CUST-35B0C927,Emma,White,user4656@email.com,+1-688-966-1090,1993-01-04,M,Germany,Cologne,14760,2020-07-28 17:08:23,High Value,33,25-34
CUST-E4550148,John,Miller,user4657@gmail.com,+1-481-772-8312,1992-10-15,OTHER,Canada,Ottawa,39396,2020-01-17 21:39:45,Churned,33,25-34
CUST-A74106C3,Noah,Martin,user4658@yahoo.com,+1-635-117-7418,1982-09-05,OTHER,Canada,Calgary,78151,2022-11-14 22:10:42,Churned,43,35-44
CUST-6B85DFAC,Mary,Smith,user4659@email.com,+1-559-372-4616,1995-03-01,M,Germany,Cologne,95247,2022-10-14 06:03:14,High Value,30,25-34
CUST-49220ECE,Olivia,White,user4660@gmail.com,+1-220-897-7634,1963-05-30,F,Canada,Toronto,59320,2021-03-30 21:00:29,New Customer,62,55+
CUST-8DB68033,Ava,Thomas,user4661@yahoo.com,+1-743-805-8488,1991-09-14,OTHER,Germany,Berlin,70439,2022-11-07 00:29:36,New Customer,34,25-34
CUST-A8F3A198,Liam,Jones,user4662@email.com,+1-791-537-5335,1989-12-20,OTHER,India,Hyderabad,95085,2020-11-06 02:50:59,Churned,36,35-44
CUST-D135445E,Amelia,Williams,user4663@gmail.com,+1-611-945-4025,1968-07-03,F,Japan,Yokohama,82520,2019-06-24 06:33:11,Churned,57,55+
CUST-D897AC8F,Linda,White,user4664@yahoo.com,+1-228-472-2726,1993-09-18,M,United Kingdom,London,98438,2020-09-15 01:33:15,Low Value,32,25-34
CUST-83FF5500,Elijah,White,user4665@email.com,+1-398-187-9621,1984-04-08,M,France,Paris,85074,2023-07-10 10:54:49,New Customer,41,35-44
CUST-BE6F9F3E,Mary,Williams,user4666@gmail.com,+1-233-314-9508,1973-06-09,M,France,Paris,62345,2019-10-23 15:55:21,Churned,52,45-54
CUST-C709DADF,Sophia,Allen,user4667@yahoo.com,+1-360-344-5574,1994-01-28,OTHER,Australia,Melbourne,29925,2020-06-21 01:59:42,Low Value,32,25-34
CUST-5FB55AFD,Barbara,Young,user4668@email.com,+1-980-693-6812,1965-09-14,OTHER,India,Hyderabad,67689,2019-10-18 06:43:02,High Value,60,55+
CUST-FC01366E,Charlotte,Brown,user4669@gmail.com,+1-942-812-9898,2003-02-09,F,Japan,Sapporo,50132,2024-04-22 12:06:01,New Customer,23,18-24
CUST-BF19FE44,Oliver,Garcia,user4670@yahoo.com,+1-709-391-7261,1969-11-23,M,Australia,Adelaide,79336,2020-01-15 07:58:06,New Customer,56,55+
CUST-3A390029,Robert,Davis,user4671@email.com,+1-823-148-5248,1980-03-28,M,Canada,Toronto,94562,2021-05-23 10:28:03,High Value,45,45-54
CUST-34D70B14,Noah,Williams,user4672@gmail.com,+1-831-836-2223,1975-10-16,F,Japan,Sapporo,56606,2020-10-19 21:33:54,High Value,50,45-54
CUST-43CB4CDB,Olivia,Jones,user4673@yahoo.com,+1-307-722-1144,1991-09-08,F,Japan,Nagoya,19784,2022-04-22 01:42:28,Low Value,34,25-34
CUST-84F23AA2,Ava,White,user4674@email.com,+1-409-375-6353,1975-04-09,OTHER,Canada,Calgary,31415,2022-09-08 17:21:21,Mid Value,50,45-54
CUST-BE3CBA2B,David,Thompson,user4675@gmail.com,+1-238-596-7974,2002-09-08,M,Australia,Perth,16107,2023-10-26 07:52:50,New Customer,23,18-24
CUST-5BE9AA49,Robert,Harris,user4676@yahoo.com,+1-641-404-3726,1980-11-03,F,Australia,Adelaide,41527,2020-07-21 15:26:00,New Customer,45,45-54
CUST-4E871DA5,David,Young,user4677@email.com,+1-345-584-1680,1997-08-24,M,France,Nice,15074,2023-09-16 01:52:49,New Customer,28,25-34
